Brand,Model,Fuel_Type,Year,Kilometers_Driven,Engine,Price
Honda,Civic,Petrol,2011,62000,1799,375000
Toyota,Etios,Petrol,2013,132000,1496,470000
Hyundai,Verna,Petrol,2016,51000,1591,650000
Toyota,Innova,Diesel,2009,185200,2494,725000
Maruti,SX4,Diesel,2016,61717,1598,894000
Ford,Freestyle,Petrol,2018,8896,1194,734000
Maruti,Baleno,Petrol,2016,17000,1197,690000
Honda,Jazz,Petrol,2016,31378,1199,590000
Hyundai,Verna,Diesel,2013,114000,1582,675000
Honda,Amaze,Diesel,2014,81000,1498,409999
Audi,Q3,Diesel,2017,31000,1968,2700000
Skoda,Rapid,Petrol,2014,35000,1598,450000
Audi,A4,Diesel,2013,60001,1968,1450000
Maruti,Swift,Diesel,2014,75074,1248,525000
Tata,Indica,Diesel,2012,80000,1248,120000
Toyota,Innova,Diesel,2006,147350,2494,495000
Renault,Duster,Diesel,2013,60000,1461,750000
Mercedes-Benz,E-Class,Petrol,2015,7501,2996,4800000
Honda,Amaze,Diesel,2015,58000,1498,445000
Mercedes-Benz,GLE,Diesel,2018,29277,2987,5965000
Maruti,Ritz,Diesel,2015,57034,1248,438000
Maruti,Ciaz,Diesel,2016,40810,1248,790000
Hyundai,Santro,Petrol,2008,35268,1086,188000
BMW,5,Diesel,2008,81000,1493,1050000
Maruti,Baleno,Petrol,2018,34630,1197,729000
Ford,Fiesta,Diesel,2012,45122,1498,600000
Mahindra,XUV500,Diesel,2011,126000,2179,670000
Maruti,Alto,Petrol,2009,63000,796,150000
Mini,Cooper,Diesel,2016,32298,1496,2380000
Mahindra,XUV500,Diesel,2014,63288,2179,777000
Hyundai,Santro,Petrol,2012,43337,1086,332000
Maruti,Swift,Diesel,2015,46561,1248,494000
Mercedes-Benz,A,Diesel,2013,34000,2143,1100000
Renault,KWID,Petrol,2016,48000,799,340000
Maruti,Swift,Diesel,2013,56263,1248,417000
Maruti,Zen,Petrol,2005,84060,993,125000
Hyundai,Grand,Petrol,2016,9000,1197,545000
Tata,Manza,Diesel,2012,79000,1248,259000
Mahindra,XUV500,Diesel,2015,87900,2179,1201000
Maruti,Swift,Petrol,2010,72425,1197,245000
Audi,Q3,Diesel,2015,38000,1968,2900000
Ford,Fiesta,Diesel,2008,83000,1399,240000
Mercedes-Benz,New,Diesel,2010,107000,2143,1199000
Honda,City,Petrol,2015,51000,1497,790000
Toyota,Innova,Diesel,2010,140000,2494,625000
Chevrolet,Beat,Petrol,2011,48000,1199,180000
Maruti,Wagon,CNG,2013,62000,998,280000
Honda,Jazz,Petrol,2015,31000,1199,490000
Nissan,Micra,Petrol,2010,75055,1198,225000
Maruti,Ciaz,Petrol,2017,51210,1373,889000
Toyota,Fortuner,Diesel,2012,87000,2982,1500000
Ford,Aspire,Diesel,2018,17000,1498,565000
Maruti,Ertiga,Diesel,2014,57000,1248,700000
Maruti,Alto,Petrol,2016,9370,796,295000
Honda,Brio,Petrol,2013,53226,1198,330000
Hyundai,Verna,Diesel,2010,120000,1493,350000
Honda,City,Petrol,2007,75055,1493,229999
Hyundai,Creta,Diesel,2017,37247,1582,1369000
Toyota,Etios,Diesel,2013,64000,1364,310000
Hyundai,Sonata,Petrol,2014,12000,2359,1275000
Hyundai,Creta,Diesel,2017,40158,1582,1375000
Honda,Jazz,Petrol,2017,11000,1199,675000
Volkswagen,Vento,Diesel,2014,70010,1598,525000
Mahindra,XUV500,Diesel,2015,82000,2179,875000
Mahindra,TUV,Diesel,2017,57259,1493,886999
Honda,Accord,Petrol,2010,84000,2354,650000
Maruti,Ertiga,Diesel,2012,168000,1248,450000
Mahindra,Ssangyong,Diesel,2012,73670,2696,1250000
Toyota,Fortuner,Diesel,2014,89540,2982,1680000
Maruti,Ertiga,Diesel,2016,85423,1248,875000
Hyundai,Elantra,Diesel,2013,48823,1582,850000
Hyundai,i10,Petrol,2011,35082,1197,221000
Maruti,Omni,Petrol,2012,126000,796,160000
Honda,Amaze,Petrol,2016,19000,1198,625000
Honda,Civic,Petrol,2007,69000,1799,225000
Mercedes-Benz,CLA,Diesel,2019,29836,2143,2575000
Skoda,Superb,Petrol,2010,48002,1798,675000
Maruti,Ciaz,Diesel,2015,52324,1248,625000
Ford,Ecosport,Diesel,2013,65000,1498,509999
Mercedes-Benz,M-Class,Diesel,2009,66000,2987,1075000
Hyundai,Grand,Diesel,2016,75700,1120,570000
Volkswagen,Vento,Diesel,2013,43000,1598,595000
Chevrolet,Beat,Diesel,2012,42706,936,240000
Mahindra,Quanto,Diesel,2013,35000,1493,349000
Hyundai,i10,Petrol,2011,54348,1197,400000
Toyota,Etios,Diesel,2013,84000,1364,385000
Toyota,Corolla,Petrol,2010,63298,1794,395000
Hyundai,i10,Petrol,2013,75049,1197,300000
Ford,Figo,Petrol,2018,24237,1196,670000
Maruti,Ritz,Petrol,2016,22767,1197,614000
Hyundai,i20,Petrol,2012,58000,1396,440000
Maruti,Swift,Diesel,2017,57000,1248,425000
BMW,7,Petrol,2010,50161,4395,2593000
Maruti,S,Diesel,2016,45000,1598,700000
Toyota,Fortuner,Diesel,2017,68319,2982,2512000
Hyundai,EON,Petrol,2017,30711,998,445000
Hyundai,i20,Diesel,2011,38277,1396,240000
Volkswagen,Vento,Diesel,2012,115000,1598,433000
Maruti,Swift,Petrol,2017,46849,1197,693000
Hyundai,i20,Diesel,2014,64000,1396,425000
Mercedes-Benz,E-Class,Diesel,2010,130923,2143,1250000
Hyundai,Grand,Petrol,2015,15000,1197,490000
Hyundai,i20,Diesel,2014,32720,1396,450000
Renault,KWID,Petrol,2016,12500,799,300000
Hyundai,Xcent,Petrol,2015,59800,1197,580000
Volkswagen,Vento,Petrol,2011,54211,1598,333000
Chevrolet,Cruze,Diesel,2015,62242,1998,662000
Nissan,Terrano,Diesel,2015,54000,1461,575000
Hyundai,Verna,Diesel,2012,65000,1582,620000
Maruti,Celerio,Petrol,2015,55000,998,350000
Maruti,Wagon,Petrol,2010,71000,998,200000
Hyundai,i20,Diesel,2012,70000,1396,400000
Audi,A4,Petrol,2011,53000,1781,950000
BMW,X1,Diesel,2013,43000,1995,1750000
Skoda,Rapid,Petrol,2015,54000,1598,611000
Hyundai,i10,Petrol,2014,51000,1197,375000
Mitsubishi,Pajero,Diesel,2007,78000,2835,620000
Honda,City,Diesel,2014,25000,1498,615000
Maruti,Alto,Petrol,2012,12600,998,240000
Maruti,Swift,Diesel,2009,80000,1248,215000
Hyundai,Grand,Petrol,2016,21000,1197,375000
Ford,Figo,Petrol,2011,32000,1196,215000
Hyundai,Grand,Petrol,2015,50000,1197,475000
Maruti,SX4,Petrol,2010,47500,1586,245000
Honda,City,Petrol,2017,7500,1497,1115000
Renault,Duster,Diesel,2016,68163,1461,890000
Honda,Amaze,Diesel,2014,61000,1498,434999
Toyota,Innova,Diesel,2015,100000,2494,1200000
BMW,3,Diesel,2009,61500,1995,850000
Hyundai,i10,Petrol,2017,42883,1086,426999
Renault,Duster,Diesel,2012,97000,1461,425000
Mitsubishi,Outlander,Petrol,2010,39525,2360,925000
Maruti,Vitara,Diesel,2017,35384,1248,861000
Mercedes-Benz,R-Class,Diesel,2010,46000,2987,2800000
Ford,EcoSport,Diesel,2018,32189,1498,925000
Hyundai,Verna,Diesel,2016,27000,1582,860000
Volkswagen,Polo,Petrol,2018,22734,1198,753000
Renault,Duster,Diesel,2014,58002,1461,575000
Honda,Brio,Petrol,2012,31500,1198,415000
Ford,Figo,Petrol,2017,30933,1196,584000
Audi,A6,Diesel,2012,27090,1968,1650000
BMW,X5,Diesel,2015,29500,2993,4300000
Hyundai,i10,Petrol,2013,45000,1197,355000
Hyundai,i20,Petrol,2018,11691,1197,890000
Skoda,Octavia,Diesel,2006,121000,1896,250000
Hyundai,Verna,Diesel,2010,118077,1493,385000
Hyundai,Verna,Petrol,2012,36300,1591,750000
Hyundai,Getz,Petrol,2005,90000,1341,180000
Ford,Figo,Diesel,2010,78000,1399,225000
Audi,A6,Diesel,2015,42000,1968,2425000
Volkswagen,Polo,Petrol,2015,27000,1198,434999
BMW,X1,Diesel,2012,22000,1995,1150000
Honda,City,Petrol,2014,49000,1497,475000
Hyundai,i20,Diesel,2012,42600,1396,499000
Honda,Jazz,Petrol,2018,12794,1199,915000
Maruti,Swift,Petrol,2006,125000,1493,235000
Honda,CR-V,Petrol,2014,88046,2354,1399000
Mercedes-Benz,A,Diesel,2014,8000,2143,1975000
Mahindra,XUV500,Diesel,2018,82739,2179,1677000
Mahindra,Bolero,Diesel,2006,193000,2523,250000
Renault,Scala,Petrol,2013,7000,1498,365000
Land,Rover,Diesel,2012,60000,2179,2350000
Maruti,Alto,Petrol,2017,38000,796,311000
Toyota,Etios,Petrol,2013,56344,1496,457000
Hyundai,i20,Petrol,2014,17858,1197,532000
Hyundai,i10,Petrol,2012,53000,1197,320000
Maruti,Swift,Diesel,2016,67906,1248,563000
Hyundai,EON,Petrol,2015,19000,814,300000
BMW,3,Diesel,2010,67000,1995,925000
Tata,Indigo,Diesel,2011,80000,1396,120000
Maruti,Alto,Petrol,2015,61000,796,215000
Volkswagen,Polo,Diesel,2010,39000,1199,305000
Toyota,Corolla,Petrol,2014,59000,1798,1150000
Hyundai,Santro,Petrol,2008,80931,1086,229999
Maruti,Swift,Petrol,2016,34000,1197,495000
Renault,Scala,Diesel,2013,130000,1461,475000
Maruti,Vitara,Diesel,2018,52380,1248,1015000
Nissan,Micra,Petrol,2011,44000,1198,265000
Ford,Figo,Diesel,2015,84000,1399,380000
Honda,CR-V,Petrol,2017,41697,1997,1668000
Nissan,Terrano,Diesel,2014,163000,1461,500000
Toyota,Etios,Petrol,2011,42000,1197,375000
Hyundai,i20,Diesel,2013,129000,1396,411000
Ford,Figo,Petrol,2015,32200,1196,425000
Mitsubishi,Pajero,Diesel,2004,129000,2835,345000
Audi,A4,Diesel,2014,40000,1968,2250000
Toyota,Innova,Petrol,2006,150000,1998,450000
Chevrolet,Aveo,Petrol,2007,140000,1150,90000
Hyundai,Getz,Petrol,2006,63181,1341,185000
Honda,Amaze,Diesel,2013,39575,1498,325000
Maruti,Swift,Diesel,2010,63600,1248,310000
Ford,Ecosport,Diesel,2014,70374,1498,734000
Volkswagen,CrossPolo,Diesel,2015,26256,1498,425000
Hyundai,Elite,Petrol,2016,13460,1197,645000
Toyota,Innova,Diesel,2011,122000,2494,1075000
Mercedes-Benz,M-Class,Diesel,2015,58589,2143,2775000
Maruti,Wagon,Petrol,2005,115000,1061,99000
Ford,Endeavour,Diesel,2016,75000,2198,2400000
Hyundai,Elite,Petrol,2016,30292,1197,610000
Honda,WRV,Petrol,2017,32248,1199,825000
Volkswagen,Polo,Petrol,2013,74000,1198,465000
Honda,CR-V,Petrol,2014,56100,1997,975000
Hyundai,Grand,Petrol,2014,61325,1197,440000
Maruti,Swift,Petrol,2014,33000,1197,399000
BMW,5,Diesel,2016,18090,2993,4573000
Ford,Ecosport,Diesel,2014,71390,1498,527000
Maruti,Wagon,CNG,2014,41000,998,350000
Honda,City,Diesel,2016,67000,1498,725000
Tata,Indigo,Diesel,2008,99000,1405,160000
Renault,Duster,Diesel,2014,142000,1461,600000
Hyundai,i10,Petrol,2010,26966,1197,300000
Honda,Jazz,Petrol,2015,27628,1199,495000
Maruti,SX4,Diesel,2016,82497,1248,899000
Honda,Accord,Petrol,2007,86000,2354,185000
Volkswagen,Polo,Petrol,2016,26981,1198,616000
Maruti,Ritz,Diesel,2010,110471,1248,350000
Honda,Amaze,Petrol,2014,69000,1199,450000
Hyundai,i20,Petrol,2017,12000,1197,775000
Renault,Duster,Diesel,2014,77500,1461,660000
Hyundai,Grand,Petrol,2014,48031,1197,498000
BMW,3,Diesel,2008,170000,1995,975000
Ford,Ecosport,Diesel,2014,69565,1498,555000
Volkswagen,Vento,Diesel,2016,45492,1498,1030000
Honda,Accord,Petrol,2011,85000,2354,750000
Chevrolet,Aveo,Petrol,2008,55902,1399,180000
Volkswagen,Polo,Petrol,2017,18500,1199,625000
Mahindra,Xylo,Diesel,2015,129750,2489,680000
Hyundai,i10,Petrol,2009,50902,1197,300000
Mahindra,XUV500,Diesel,2015,84725,2179,1160000
Hyundai,Elantra,Diesel,2013,40000,1582,695000
Volkswagen,Passat,Petrol,2010,60000,1798,350000
Hyundai,Grand,Petrol,2014,33496,1197,550000
Hyundai,i20,Petrol,2015,25000,1197,565000
Chevrolet,Enjoy,Diesel,2013,71000,1248,325000
Skoda,Rapid,Petrol,2015,20826,1598,772000
Hyundai,Creta,Diesel,2016,42244,1582,1200000
Chevrolet,Beat,Diesel,2013,98598,936,155000
Toyota,Fortuner,Diesel,2011,62100,2982,1075000
Hyundai,i20,Petrol,2016,44238,1197,672000
Audi,Q7,Diesel,2012,91743,2967,2855000
Porsche,Panamera,Diesel,2013,19828,2967,7500000
Honda,City,Petrol,2016,36891,1497,1049000
Mahindra,Quanto,Diesel,2012,90049,1493,380000
Audi,A4,Diesel,2012,74002,1968,1850000
Hyundai,Sonata,Petrol,2013,41000,2359,600000
Hyundai,Verna,Diesel,2012,83678,1582,550000
Maruti,Wagon,Petrol,2010,91000,998,229999
Maruti,Ertiga,Diesel,2016,50000,1248,869999
Hyundai,Xcent,Diesel,2015,58000,1120,495000
Maruti,Swift,Diesel,2012,80000,1248,425000
Mahindra,XUV500,Diesel,2017,41290,2179,1094000
BMW,5,Diesel,2013,65000,1995,2126000
Toyota,Corolla,Petrol,2016,16471,1798,1150000
Hyundai,i20,Diesel,2015,54339,1396,600000
Mahindra,KUV,Petrol,2016,24025,1198,409999
Maruti,Alto,Petrol,2013,24027,796,200999
Fiat,Punto,Petrol,2010,59270,1172,260000
Maruti,Wagon,Petrol,2012,40000,998,235000
Mitsubishi,Pajero,Diesel,2012,155566,2835,915000
Honda,Brio,Petrol,2013,42320,1198,290000
Hyundai,i20,Diesel,2017,24153,1396,918000
Hyundai,Creta,Petrol,2016,27000,1591,1145000
Maruti,Alto,CNG,2012,92000,796,210000
Honda,Amaze,Petrol,2017,61795,1198,553000
Mahindra,KUV,Petrol,2016,13500,1198,375000
Honda,City,Petrol,2018,4500,1497,1250000
Mahindra,XUV500,Diesel,2017,23000,2179,1550000
Hyundai,Santro,Petrol,2011,65400,1086,210000
Mercedes-Benz,New,Diesel,2013,80578,2143,1450000
Renault,Duster,Diesel,2017,42646,1461,1246000
Volkswagen,Polo,Petrol,2014,30000,1198,525000
BMW,5,Diesel,2012,90000,1493,1450000
Mercedes-Benz,S,Diesel,2009,98000,2987,2500000
Hyundai,Santro,Petrol,2012,66400,1493,266000
Jaguar,XJ,Diesel,2012,50000,2993,4500000
Maruti,Swift,Diesel,2015,63310,1248,509999
Honda,Amaze,Diesel,2014,66000,1498,350000
BMW,3,Diesel,2011,74000,1995,1250000
Hyundai,Verna,Diesel,2012,93000,1396,555000
Toyota,Fortuner,Diesel,2015,70000,2982,1948000
Maruti,Swift,Petrol,2012,48772,1197,391000
Chevrolet,Beat,Petrol,2010,66000,1199,219000
Hyundai,Grand,Petrol,2017,27417,1197,689000
Ford,Figo,Petrol,2011,51593,1196,347000
Nissan,Teana,Petrol,2008,86340,2349,325000
Maruti,Swift,Petrol,2010,75000,1298,285000
Audi,A4,Diesel,2016,39237,1968,2564000
Honda,City,Petrol,2018,11966,1497,1027999
Honda,Jazz,Petrol,2015,37000,1199,630000
Volkswagen,Polo,Diesel,2014,70920,1498,475000
Nissan,Terrano,Diesel,2013,65280,1461,580000
Land,Rover,Diesel,2016,62000,2179,4450000
Hyundai,i20,Petrol,2014,44525,1197,465000
Honda,City,Petrol,2009,86863,1497,360000
Mahindra,XUV500,Diesel,2015,102626,2179,1225000
Jeep,Compass,Diesel,2017,45000,1956,2000000
Mahindra,XUV500,Diesel,2017,22000,2179,1600000
Mahindra,Scorpio,Diesel,2011,108905,2179,621000
Datsun,GO,Petrol,2016,12800,1198,325000
Mahindra,Scorpio,Diesel,2016,32000,2179,975000
Honda,Amaze,Petrol,2014,39000,1198,445000
Honda,City,Diesel,2017,42000,1498,1200000
Tata,Indigo,Petrol,2008,73000,1396,80000
Hyundai,Grand,Diesel,2018,48000,1186,595000
Maruti,Alto,CNG,2015,18000,796,300000
Hyundai,Verna,Petrol,2014,19000,1396,525000
Toyota,Innova,Diesel,2019,33598,2393,2220000
BMW,X1,Diesel,2012,63000,1995,1350000
Volkswagen,Jetta,Diesel,2015,48000,1968,1350000
Ford,Figo,Diesel,2014,66000,1399,347000
Mahindra,Ssangyong,Diesel,2013,80000,2696,950000
Volkswagen,Vento,Petrol,2011,37000,1598,480000
Skoda,Rapid,Petrol,2016,35058,1598,654000
Volkswagen,Polo,Petrol,2012,52000,1198,310000
Maruti,S,Diesel,2015,61313,1248,799000
Toyota,Corolla,Petrol,2009,45000,1798,330000
Maruti,Ertiga,Diesel,2015,74000,1248,875000
Hyundai,i10,Petrol,2013,89000,1197,419000
Mercedes-Benz,CLA,Diesel,2019,13414,2143,3077000
Honda,City,Petrol,2006,95000,1497,211000
Mahindra,KUV,Petrol,2018,15900,1198,625000
Toyota,Fortuner,Diesel,2011,151000,2982,1140000
Honda,City,Petrol,2011,65000,1497,520000
Audi,A6,Diesel,2017,36824,1968,3984000
Ford,Figo,Diesel,2013,65287,1399,445000
Mercedes-Benz,GLA,Diesel,2014,52000,2143,1950000
Chevrolet,Aveo,Petrol,2007,33000,1150,175000
Ford,Figo,Diesel,2016,71000,1498,509999
Hyundai,Elantra,Diesel,2013,71000,1582,680000
Maruti,Baleno,Petrol,2016,20000,1197,574000
Maruti,Swift,Petrol,2010,71000,1197,330000
Mercedes-Benz,CLS-Class,Diesel,2010,29000,3498,3200000
BMW,3,Diesel,2016,27000,1995,3500000
Maruti,Dzire,Diesel,2017,19000,1248,890000
Hyundai,Verna,Petrol,2011,58000,1591,400000
Jeep,Compass,Diesel,2018,42203,1956,1946000
Hyundai,Sonata,Diesel,2009,94000,1991,525000
Maruti,Eeco,CNG,2013,52000,1196,260000
Tata,Nexon,Diesel,2018,4900,1497,922000
Hyundai,EON,Petrol,2013,70000,814,180000
Tata,Indica,Diesel,2005,100000,1405,130000
BMW,5,Diesel,2015,65266,2993,3175000
Maruti,Ertiga,Diesel,2014,54569,1248,599000
Honda,Amaze,Petrol,2015,51361,1198,494000
Ford,Fiesta,Petrol,2007,125000,1388,150000
Honda,Civic,Petrol,2008,66000,1799,325000
Maruti,Wagon,LPG,2007,65047,1061,195000
Maruti,Ertiga,Diesel,2014,22281,1248,650000
Hyundai,Grand,Diesel,2013,63210,1120,371000
Hyundai,Xcent,Petrol,2018,31000,1197,500000
Hyundai,i10,Petrol,2008,60000,1086,199000
Honda,Amaze,Petrol,2017,32006,1198,425000
Audi,A6,Diesel,2009,78000,2698,800000
Hyundai,i10,Petrol,2011,9489,1197,295000
Renault,KWID,Petrol,2018,5000,799,350000
Audi,A4,Diesel,2012,60000,1968,1600000
Maruti,Alto,Petrol,2015,50000,796,275000
Honda,City,Petrol,2015,53000,1497,695000
Mercedes-Benz,New,Petrol,2011,64000,1796,1250000
Audi,Q5,Diesel,2017,43827,2967,3683000
Volkswagen,Polo,Petrol,2011,36431,1199,270000
Hyundai,Creta,Diesel,2017,35000,1396,990000
Honda,City,Petrol,2011,94832,1497,383000
Honda,City,Petrol,2012,88381,1497,525000
Maruti,S,Diesel,2016,45194,1598,775000
Maruti,SX4,Petrol,2010,66000,1586,246000
Maruti,Swift,Diesel,2014,38578,1248,396000
Maruti,Ertiga,Diesel,2015,40000,1248,825000
Hyundai,i20,Petrol,2018,20632,1197,758000
Hyundai,Grand,Diesel,2014,73042,1120,399000
Honda,City,Petrol,2014,54257,1497,625000
Skoda,Rapid,Diesel,2013,93000,1598,500000
Mercedes-Benz,E-Class,Diesel,2005,102000,2987,465000
Hyundai,Santa,Diesel,2016,28881,2199,2137000
Maruti,Alto,Petrol,2007,52195,796,175000
ISUZU,D-MAX,Diesel,2018,20422,2499,1609000
Hyundai,Verna,Diesel,2012,38000,1396,409999
Ford,Figo,Diesel,2015,92885,1399,356000
Honda,City,Petrol,2010,43000,1497,421000
Maruti,Swift,Diesel,2016,70478,1248,686000
Hyundai,Verna,Diesel,2015,57000,1582,660000
Hyundai,Creta,Petrol,2018,32434,1591,1435000
Ford,Ecosport,Diesel,2017,32000,1498,950000
BMW,X6,Diesel,2011,59000,2993,2190000
BMW,5,Diesel,2016,76467,1995,3045000
Ford,Figo,Diesel,2016,100000,1498,509999
Hyundai,Verna,Petrol,2013,37086,1591,544000
Ford,Ikon,Diesel,2010,135000,1399,160000
Audi,A6,Diesel,2014,54862,1968,1667000
Honda,CR-V,Petrol,2010,67758,2354,950000
Hyundai,i20,Petrol,2012,56200,1396,385000
Toyota,Fortuner,Diesel,2011,169006,2755,1064000
Renault,KWID,Petrol,2016,20229,799,350000
Chevrolet,Spark,Petrol,2008,62000,995,110000
Hyundai,Verna,Petrol,2011,51500,1599,260000
BMW,3,Diesel,2012,69000,1995,1850000
Hyundai,Santro,Petrol,2004,167000,1086,135000
Maruti,Swift,Diesel,2015,62476,1248,795000
Hyundai,Xcent,Diesel,2017,60500,1186,549000
Honda,Jazz,Petrol,2017,17978,1199,695000
Tata,Indigo,Diesel,2008,300000,1405,100000
Ford,Fiesta,Diesel,2013,123000,1399,445000
Maruti,S-Cross,Diesel,2016,45296,1248,699000
Maruti,SX4,Petrol,2008,77325,1586,351000
Maruti,Baleno,Petrol,2018,25858,1197,754000
Maruti,Ritz,Diesel,2016,120000,1248,365000
Hyundai,Elantra,Diesel,2016,22000,1582,1600000
Chevrolet,Spark,Petrol,2012,11000,995,140000
Hyundai,i20,Petrol,2017,3900,1197,645000
Hyundai,Xcent,Diesel,2016,106092,1120,440000
Honda,Jazz,Petrol,2015,27000,1199,595000
Honda,Brio,Petrol,2013,11000,1198,390000
Mercedes-Benz,E-Class,Diesel,2016,39753,2143,3528000
Tata,Hexa,Diesel,2017,39800,2179,1425000
Hyundai,Xcent,Diesel,2017,73000,1120,450000
Ford,Ecosport,Diesel,2015,55000,1498,750000
Tata,Nano,Petrol,2017,18351,624,341000
Honda,Brio,Petrol,2013,45000,1198,325000
Maruti,Ertiga,Diesel,2016,112200,1248,830000
Hyundai,i10,Petrol,2010,29000,1197,345000
Hyundai,Santro,Petrol,2007,57309,1086,210000
Mahindra,XUV500,Diesel,2015,53392,2179,1195000
Volkswagen,Vento,Diesel,2010,71000,1598,425000
Tata,Safari,Diesel,2014,93000,2179,825000
Honda,Accord,Petrol,2010,119000,2354,595000
Maruti,Eeco,Petrol,2016,42225,1196,430000
Maruti,Swift,Diesel,2012,65000,1248,390000
Maruti,Baleno,Petrol,2016,27809,1197,641000
Mahindra,XUV500,Diesel,2015,65100,2179,836000
Hyundai,Xcent,Petrol,2014,51000,1197,385000
Mercedes-Benz,New,Diesel,2017,10000,2143,3600000
Skoda,Superb,Petrol,2011,54895,1798,750000
Volkswagen,CrossPolo,Diesel,2015,80768,1498,570000
Maruti,Ignis,Petrol,2019,12076,1197,550000
Maruti,Swift,Diesel,2016,49000,1248,590000
Honda,City,Petrol,2015,42366,1497,775000
BMW,5,Diesel,2010,68000,2993,1800000
Skoda,Laura,Diesel,2008,122397,1896,440000
Volkswagen,Polo,Petrol,2017,50534,1197,827000
Renault,Duster,Diesel,2014,55300,1461,475000
Honda,City,Petrol,2008,73095,1497,380000
Volkswagen,Vento,Diesel,2011,51100,1598,340000
Hyundai,Grand,Petrol,2016,13436,1197,470000
Ford,Fiesta,Petrol,2008,76000,1388,149000
Hyundai,Xcent,Diesel,2016,63141,1120,450000
Honda,Amaze,Diesel,2014,74885,1498,540000
Honda,City,Petrol,2016,14000,1497,1150000
Renault,Fluence,Diesel,2012,56000,1461,350000
BMW,5,Diesel,2010,46000,1995,1650000
Maruti,SX4,Petrol,2012,51800,1586,390000
Honda,City,Petrol,2007,81000,1497,325000
Volkswagen,Ameo,Petrol,2018,17370,1198,584000
Volkswagen,Ameo,Petrol,2016,18456,1198,575000
Audi,A4,Diesel,2010,59000,1968,1000000
Maruti,Wagon,Petrol,2006,141537,998,105000
Hyundai,Verna,Diesel,2013,51000,1582,564000
Mercedes-Benz,GLC,Diesel,2019,29311,2143,5097000
BMW,3,Diesel,2016,31000,1995,2995000
Honda,Mobilio,Diesel,2014,80000,1498,484999
Hyundai,Creta,Diesel,2016,33000,1582,1450000
Honda,City,Petrol,2011,71556,1497,550000
Ford,Fiesta,Diesel,2011,85000,1399,320000
Maruti,Swift,Diesel,2016,91000,1248,450000
Mercedes-Benz,E-Class,Diesel,2015,73187,2143,3072000
Chevrolet,Captiva,Diesel,2009,232000,1991,350000
Toyota,Innova,Diesel,2007,127079,2494,699000
Mahindra,Quanto,Diesel,2014,58816,1493,345000
Honda,City,Petrol,2015,63818,1497,657000
Audi,A4,Diesel,2014,40000,1968,1750000
Volkswagen,Polo,Diesel,2013,77445,1199,375000
Ford,EcoSport,Petrol,2017,14000,1497,999000
Toyota,Innova,Diesel,2012,85122,2494,819999
Honda,City,Petrol,2005,123000,1493,110000
Maruti,SX4,CNG,2015,61000,1586,389000
Maruti,Alto,Petrol,2015,63714,796,245000
Mercedes-Benz,M-Class,Diesel,2009,53000,2987,1375000
Maruti,Swift,Diesel,2017,60000,1248,300000
Maruti,Vitara,Diesel,2017,33000,1248,925000
Volvo,S60,Diesel,2013,31000,2400,1764999
Toyota,Fortuner,Diesel,2014,79000,2982,1825000
Hyundai,i20,Diesel,2013,67914,1396,345000
Audi,A4,Diesel,2015,58970,1968,2375000
Nissan,Terrano,Diesel,2013,60000,1461,545000
Maruti,Celerio,Petrol,2017,35225,998,525000
Maruti,Esteem,Petrol,2005,69496,1298,110000
Hyundai,i10,Petrol,2012,62282,1197,290000
BMW,3,Diesel,2010,80000,1995,1420000
Hyundai,Grand,Petrol,2018,43698,1197,580000
Hyundai,Grand,Petrol,2017,28052,1197,722000
Hyundai,Grand,Petrol,2016,29091,1197,487000
Volkswagen,Polo,Petrol,2013,63000,1198,330000
Honda,City,Petrol,2007,91000,1497,300000
Mercedes-Benz,GLA,Diesel,2014,30000,2143,2600000
Maruti,Omni,Petrol,2017,24571,796,290000
Hyundai,Verna,Petrol,2014,45000,1591,750000
Maruti,Alto,Petrol,2015,24617,796,236000
Maruti,Vitara,Diesel,2017,26927,1248,1139000
Mahindra,XUV500,Diesel,2013,87736,2179,702000
Maruti,Vitara,Diesel,2016,35299,1248,800000
Hyundai,i20,Petrol,2017,51612,1197,711000
Mercedes-Benz,E-Class,Diesel,1998,55300,1796,390000
Maruti,Alto,Petrol,2009,65090,796,215000
Honda,Amaze,Petrol,2013,40000,1198,325000
Land,Rover,Diesel,2015,38467,2993,7066000
Hyundai,Grand,Diesel,2013,71904,1120,461000
Honda,Civic,Petrol,2008,87000,1799,235000
Hyundai,Grand,Diesel,2014,33000,1120,405000
Maruti,800,Petrol,2009,22100,796,80000
Toyota,Etios,Diesel,2014,59589,1364,560000
Hyundai,i20,Diesel,2015,44000,1396,535000
Maruti,Alto,Petrol,2017,12000,998,325000
BMW,X1,Diesel,2012,66000,1995,1150000
Maruti,Celerio,Petrol,2016,38009,998,425000
Skoda,Superb,Petrol,2009,35000,1798,445000
Mahindra,Xylo,Diesel,2009,70000,2498,285000
